"species","quad","year","genetID","allcov.0.2","allcov.2.4","allcov.4.6","allcov.6.8","allcov.8.10","allcov.10.12","allcov.12.14","allcov.14.16","allcov.16.18","allcov.18.20","allcov.20.25","allcov.25.30","allcov.30.35","allcov.35.40","allcov.40.45","allcov.45.50","allcov.50.60","allcov.60.70","allcov.70.80","allcov.80.90","allcov.90.100","allcov.100.110","allcov.110.120","allcov.120.130","allcov.130.140","allcov.140.150","allpts.0.2","allpts.2.4","allpts.4.6","allpts.6.8","allpts.8.10","allpts.10.12","allpts.12.14","allpts.14.16","allpts.16.18","allpts.18.20","allpts.20.25","allpts.25.30","allpts.30.35","allpts.35.40","allpts.40.45","allpts.45.50","allpts.50.60","allpts.60.70","allpts.70.80","allpts.80.90","allpts.90.100","allpts.100.110","allpts.110.120","allpts.120.130","allpts.130.140","allpts.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"ARTR","Q20",2008,2,0,0,0,0,0,0,0.25,3.08959337443402,13.5124810250951,3.66779880239093,7.17207705319614,4.51118479755734,9.09562412849331,17.2762521316526,10.5851742632459,15.4317617659867,0,10.1546409047955,2.69786397146599,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,1,2,0,0,2,3,8,9,10,5,3,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.949207970611621,0.840261835091604,0.746793649131525,0.67710698224507,0.62378764050873,0.581865097630305,0.520454159988646,0.477831150426235,0.441732026939472,0.375217231898685,0.314815059704014,0.263105798467342,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q20",2009,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,11.109245586384,0,0,6.14260920473436,5.72426410305712,4.51352172534401,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,1,4,1,6,2,6,3,2,3,8,5,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.974512667971319,0.928481525220481,0.88384976250862,0.821259884123577,0.760279281190513,0.667061469848993,0.575064281014797,0.483108557996129,0.391725560691948,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2009,2,0,0,0,0,0,0.5,0.218241658796308,0.0317583412036917,0.99905112361512,1.84827380285284,8.76192065991603,2.69950377303148,6.4100824753455,0,0,4.51352172534401,0,0,0,0,2.0072870594145,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,3,1,1,3,4,4,14,6,3,3,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.995161614569507,0.934864811180807,0.835695007998576,0.744313440905941,0.675522800684136,0.622719794954102,0.58112070494663,0.520072814123787,0.47763348620004,0.438255301282287,0.375101977040644,0.314794603194353,0.263105632928222,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2010,1,0,0,0,0,0,0,0,0,0,0,0,0.533983285907062,20.9616864179028,0.403624365615645,0,2.68099531366668,3.61776178555932,0,41.0932731231572,0.0101058834493415,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,2,3,6,3,2,2,1,6,4,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.987167815947016,0.944326344740693,0.892989894628825,0.82550237828411,0.762887683484821,0.66838617707825,0.581437334791238,0.484011265239331,0.39176853139958,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2010,2,0,0,0,0.142125687146913,0.107874312853087,0,0,0,0,1.0022890772045,9.18340125179195,11.7136037404291,4.42848407724412,0.000589417623878319,0,0,0,0,0.75,0,0.869683604358002,39.3166730845475,1.78670592205903,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,2,4,9,8,4,3,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0.991266884006953,0.964588640045665,0.872425660309498,0.763377603489009,0.681987181719808,0.621775667872682,0.575736490766662,0.539526198883042,0.486423895990635,0.449498432576704,0.419819368763578,0.367928390526729,0.311897375815869,0.262709250171726,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q20",2011,1,0,0,0,0,0,0,0,0,0,0,0.5,0.752686197583458,6.81377901872803,0.25,4.78131545571299,4.94318802695243,3.54455925680006,32.8377499746627,147.340853284385,5.60064674095216,0,0,0,0,0,0,0,0,1,2,1,0,2,4,1,1,8,5,5,4,4,1,7,6,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.998769592194688,0.955371473030419,0.907182754249042,0.851644288630428,0.784343669201901,0.726092529626292,0.638852520940616,0.560101155274921,0.47730077353902,0.390109111968439,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2011,2,0,0,0,0,0.256757443904253,1.4684339566532,1.11660023845205,0.076720042204359,0.209510776100696,0.213769181694945,1.55454825171191,6.26191696459958,5.39595564474299,0,0,0,4.781315455713,0,0.5,13.2518567255977,109.065318573329,63.2120747010729,0,0,0,0,0,0,1,1,0,2,0,1,2,1,2,1,0,1,4,6,13,10,4,4,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,0.991565831956386,0.913630604106599,0.803488801593415,0.71560979018826,0.650490520107911,0.600682128472908,0.561515079964215,0.504110622614644,0.464233451699029,0.431160103085017,0.371918097984097,0.313536550656785,0.262999187427698,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2012,1,0,0,0,0,0,0,0,0,0,0,0,0.612162009999999,6.382837158506,0,0,0.768812531757983,4.22274825489202,41.6847589105136,99.4009089244737,8.77440991001467,1.88243418179351,0,0,0,0,0,0,1,2,3,1,1,3,2,1,1,6,3,8,8,4,3,9,5,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.969431226333044,0.922611504346933,0.873077443826205,0.807341718974565,0.746892060333318,0.655861074287902,0.570067346951386,0.481095174834305,0.391161139238796,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2012,2,0,0,0,0,0.111479530544589,0.387883856740143,0.000636612715268492,0,0,0.00206058604017012,1.82568951322065,5.16724906924519,1.25,0,0,0,0,0,3.1324341817935,16.6092874255432,98.1067350347348,34.7912413663942,2.3443747049798,0,0,0,0,0,0,1,2,1,1,3,0,0,3,2,1,4,4,8,15,7,6,4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0.9988886805014,0.977416936362167,0.901560481520009,0.794932115145295,0.708961242950918,0.645077644235313,0.596137001098648,0.557610644423416,0.501084600854149,0.461776955966775,0.427675017268259,0.371232709601331,0.313278101113979,0.262964303081032,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q20",2013,1,0,0,0,0,0,0,0,0,0,0,0,0.25567282940411,7.2128971238386,1.76913080542877,0,0,5.9093903063,9.00079353478526,71.0637725963505,0.322984861576728,0,0,0,0,0,0,0,0,2,1,2,1,2,4,1,2,7,2,5,6,4,3,10,5,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.993627633006007,0.945215501304623,0.896543319796687,0.850634269732012,0.788002330489771,0.730289256684808,0.643085499278695,0.557905263806673,0.47709277157981,0.390411739013615,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2013,2,0,0,0,0,0,0.239594444751978,0.0104055552480223,0.212120522175626,0.0378794778243735,0,1.29126742952203,7.69643332914945,0.5,0.855612283066998,0,6.6723150859635,0,0,0.5,15.5243521207579,61.3221319464011,0.672529862822998,0,0,0,0,0,0,0,0,1,1,1,1,3,3,1,1,0,3,2,8,13,9,7,4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.998649852644036,0.919258272338561,0.807131180791621,0.718362891527547,0.652690328825357,0.60250387838333,0.563062356877307,0.505290141910766,0.465180072150965,0.433276627445158,0.372186425097957,0.313634291464947,0.263011350114138,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2014,1,0,0,0,0,0,0,0,0,0,0,0,1.36061671720925,12.3078499347942,0,0,0,2.04534849335115,20.1516357243627,119.478839825801,9.70956749332009,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,8,4,9,4,3,3,9,3,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.998799019393559,0.955450214092766,0.907266640369503,0.865236303340775,0.81473832631442,0.756885578573249,0.664235201340147,0.56688040171974,0.481228113062945,0.391692784120935,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2014,2,0,0,0,0,0,0.25,0,0,0,0,0.768341234805923,12.2307067304771,0,0,0.00480397073104122,2.71303882232796,0,0.669418686720501,0.25,10.8121455329349,100.158229118595,37.1971740922464,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,0,2,1,3,11,13,6,4,2,2,0,0,0,0,1,1,1,1,1,1,1,1,0.999997988228235,0.981248683664227,0.896088090984785,0.7858476090875,0.700792779883156,0.637823231875986,0.589671212301809,0.551805596777218,0.496297964234736,0.45772386049259,0.426186513438038,0.37021394275129,0.312845908644856,0.262893812809822,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2015,1,0,0,0,0,0,0,0,0,0,0.000144138173771581,1.49985586182623,7.77250822956678,3.03585618217772,0,0,0.25,1.32193230958901,4.998418178018,49.5007389369357,9.14424622372381,0,0,0,0,0,0,0,0,1,1,2,2,1,2,0,3,5,6,4,2,5,7,14,5,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.98252382907311,0.938240528000011,0.894015799204283,0.83139241842653,0.769593826900361,0.67449379602678,0.580608952445547,0.484676989462364,0.39203619164318,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2015,2,0,0,0,0,0,0,0,0,0,0.25,2.23489582504799,8.9759827307376,1.09748585595891,0,0,5.31507026054092,0.00528022706609477,0,0.716671837512052,0.0333281624879476,0.55663686851889,48.7256298392952,9.61271845284548,0,0,0,0,0,1,0,0,0,1,1,0,2,2,1,0,3,2,4,9,13,8,11,3,2,0,0,0,0,1,1,1,1,1,1,1,1,0.998314034572978,0.976120474884604,0.887497950109714,0.777348332183119,0.693637180389028,0.631696064496886,0.584338367062961,0.547098609377518,0.492504515232772,0.454559259664459,0.423853179975455,0.369356540468579,0.312491407325076,0.262829648634516,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q21",2014,1,0,0,0.390476044198299,0.192117582696947,0.779847305165302,9.57511672878534,4.91943935789514,0.0829573047135863,10.1260046615848,7.191841755143,22.5396805944585,20.3723797481409,4.72583434701038,25.3072811621984,61.8782772533479,94.7558365857175,251.383137277967,291.24424625953,388.877470119069,594.761701865155,588.775087404535,135.532668113695,227.878934925395,155.700324104256,3.94205060202694,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,3,9,4,6,2,3,0,0,0,0.715466901891171,0.484632978561309,0.403021834847296,0.363164306988256,0.339683934043471,0.324238935827318,0.313317647808964,0.305190616570181,0.298908736801665,0.293908671745149,0.284966601308231,0.279048282156264,0.274842234556179,0.27169981461882,0.269262924686325,0.267317957848195,0.264408082775015,0.262335205533241,0.260783726120278,0.259578912003038,0.257517719208323,0.237473191267456,0.212123329314082,0.186624290182032,0.162429720455476,0.141494334262925
"ARTR","Q21",2015,1,0,0,0.46493485407959,7.69789724019562,15.5728667422051,13.0630633610228,2.07860820950482,4.62349542218389,11.958974309944,19.1040511823117,16.1426350831952,4.21639967332887,8.74925919501933,37.8114611901597,44.7379071732438,91.9342195228267,163.266736748951,269.716279561587,404.934446679964,516.051177148183,461.7065030523,32.2150056298556,183.179770730795,29.7832540442432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,3,3,10,4,2,3,3,0,0,0,1,0.999745295942146,0.796065441887481,0.644416242865496,0.556608792297082,0.500044408920842,0.460779575047316,0.43201384977186,0.410070575817144,0.392798712907294,0.362370695248055,0.342576462429354,0.328686965910017,0.318410012663027,0.310500692537952,0.304227224566711,0.294908044124571,0.28831857250028,0.283414039544648,0.279621817927052,0.270612710306087,0.244135740276317,0.215415168966508,0.187771891574564,0.162429720455475,0.141494334262925
"ARTR","Q23",2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317325632499998,0.182674367500002,0,20.5197823040654,4.23869566160761,0,0,0,0,0,0,0,0,0,2,2,0,3,2,0,6,10,6,4,12,17,8,15,13,3,0,0,0,0,0,1,0.992436689291283,0.872861106741384,0.789356041111175,0.734911968292413,0.697278726038878,0.669871740193161,0.649075454418228,0.632776929373785,0.61966983448206,0.595944166002184,0.580047736333426,0.566335932246862,0.538652605401225,0.512083031683279,0.488846281423589,0.451666689150842,0.418839644954879,0.378552699501199,0.342587447504936,0.307429910079415,0.261804506558785,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q23",2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76721741628142,0.179126006863084,4.350261157701,0,0,0,7.63692613281197,17.1648996461465,0,0,0,0,0,0,0,0,1,0,3,1,2,2,6,8,6,11,4,4,13,11,13,17,3,1,0,0,0,0,1,1,0.995558325350171,0.915526989241967,0.845849874024797,0.793924419011324,0.754801097986324,0.724549917240463,0.700563761515255,0.681123046353192,0.645648280093706,0.621710654607615,0.604496903505893,0.591532844292586,0.580888813322764,0.558893355977793,0.50724237960395,0.447928935092344,0.397759116966823,0.356464773438197,0.314120991332894,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q23",2008,2,0,0,0,0,0,0,0,0,0,0,4.58543448815118,0.110908934993326,0,4.350261157701,0,0,0,0.25,0,0.0317026844191055,3.2217610731284,0,21.548362021411,0,0,0,0,1,1,0,1,1,0,0,0,6,3,3,8,7,4,10,5,13,17,15,8,2,1,0,0,0,1,0.815021207107653,0.715876856890796,0.66339426627493,0.631258990719681,0.609627285227338,0.594092189632278,0.582402396531668,0.573289805008892,0.565989044073667,0.55282532627396,0.544036872077773,0.537753644324385,0.525408065629902,0.504494526812841,0.4844040284889,0.450447144794971,0.414044540565119,0.373600268503792,0.338165930777688,0.306177731736915,0.261840524319751,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
